index,pred,text
8023,1 顆星,改版後老是連不到
15167,5 顆星,有快速很多
23560,5 顆星,good
23531,5 顆星,指紋快速登入設定找不到之前誤觸現找不到從何處重設。
4861,5 顆星,個人安達帳務
23409,1 顆星,非常爛的app試了無數次都無法登入
18884,1 顆星,"硬是要推新的app,舊的app用的好好的現在新的轉帳匯款全部設定都要重來還要打電話進客服處理然後客服等了好幾分鐘都沒人接請問公司是基於何種考量搞客戶？ 請給個明確且可以說服人的理由。另外請加派客服人手不然我一定會去臨櫃罵爆你們"
18821,1 顆星,介面變好看也沒用所有東西都lag到不行要不是薪轉在這我可沒有興趣在這邊練耐性。
26077,5 顆星,整體使用很順手很方便
29230,1 顆星,常常不順暢
2428,1 顆星,爛死 帳單沒繳到也不會提醒
15998,1 顆星,真的很糟糕
26697,1 顆星,建議新光將資訊人員全砍掉重練吧。申請數位銀行同樣資料臺灣銀行一次過關新光退了三次過不了。現在連手機拍證件照都從三月五日即有人反應無法使用也沒上傳檔案選項。到今天十天了吔還是不能用。按按按按按..... 回覆蝦小沒開手機瀏覽器照相功能按按按。那之前被退件次是業障重嗎台灣銀行怎麼過的。連問題都看不懂看不清回啥小。
13241,5 顆星,很方便
25205,1 顆星,一直在重複要相機權限沒辦法上傳照片到底是要怎麼辦卡補件= =
6449,1 顆星,改版後繳費的地方很難找!!!
14126,1 顆星,權限設置有問題為什麼不給相片及影片的存取權就不能用是想偷抓什麼東西?
26388,5 顆星,輕鬆愉快的使用經驗smiling face with heart-eyes
1377,1 顆星,資料填寫都完成就一直卡在簡訊不發打客服電話也不接。
29282,5 顆星,輸入邀請碼~有好康唷~每月轉帳次免費！跨提次免費！加賺元以及活存超高.利率喔uqj 【聯名卡】於app帳戶內申辦兆豐將來銀行聯名卡享最高價值元卡友禮唷！
9571,5 顆星,各項業務查詢迅速便捷持續領先業界為顧客提供更優質的服務謝謝辛苦的工作人員。
21246,1 顆星,申請網銀要點email連結認證已經有下載app了從信箱點選連結確一直無法開啟
30227,5 顆星,快速方便
28827,5 顆星,app使用操作簡單很容易操作
29861,1 顆星,證件拍照都卡住難用
15144,1 顆星,無法更新已經多久了？就是不處理嗎？
23472,1 顆星,轉帳時最後無法輸入密碼重新安裝後原本可以了過半天又不行了...
27198,1 顆星,更新之後反而無法登入 謹慎更新
8007,5 顆星,好用
9137,5 顆星,ok
10065,5 顆星,ㄌ了他只ㄐ ㄐ的特點了治療妳。
22032,1 顆星,每次開起來都要更新是什麼東西？又不是遊戲更新什麼？
17332,5 顆星,方便安全、簡易操作、內容詳細
10334,1 顆星,爛死了高層都在睡覺 假日完全打不開 已經把錢全部轉到中信跟國泰了
20646,1 顆星,開啟玉山行動app就出現sc指引我改從個人電腦登入別說我的手機有問題我同樣多個銀行帳戶開啟頁面也都正常這幾個月下來手機登入不了行動app要設定那個這個的我都醉了我。是可以登入必須繞一大圈從網頁版登入明明有問題你非要我改手機設定你們專業的我很抱歉真不懂。
18572,1 顆星,強迫更新資料登入不進去這是為什麼如果不是公司要用真的是使用上非常痛苦建議可以學習一下中國信託app非常好用又順不會常當
5857,5 顆星,查詢很方便好用。
13413,1 顆星,"為何不能app直接升級要重裝？重裝後快速設定畫面咬死（手怎麼滑就是不會動）只能強迫重執行設定生物辨識也咬死 只能用圖形密碼過了幾天終於能設定生物辨識了,真是......之前設定的常用快捷也全不見了..disappointed face"
21405,5 顆星,很不錯的更新如果能再加入手續費折讓就更好了
16071,1 顆星,爛透了網銀一直無法開啟要更新也沒辦法到底是怎麼回事呢！？
16080,1 顆星,到底何時才能使用…
29066,1 顆星,越改越難用明明之前的就淺顯易懂簡單也清楚到底研發工程師是怎麽修改程式的真覺得很無言現在連密碼正確也無法登入到底貴公司設計這程式要幹嘛！是便利客戶不是來搞客戶真不想修正就直接收收起來整天回覆打客服專線不要只會官方回覆如果可以給負星一定給那還輪得到一星
11514,5 顆星,很棒
29781,5 顆星,邀請碼gafn .高存活。很好操作
4505,5 顆星,方便+實用
8270,5 顆星,介面設計終於現代化一點了
26294,5 顆星,得到資金也好
10433,1 顆星,低能銀行app都搞不好
22083,3 顆星,.密碼輸入建議新增手勢選項。 .手機三星s ultra在開啟app後直接以手機返回鍵離開app會顯示指紋解鎖連續錯誤次之後便需要再重新設定。
22406,1 顆星,指紋辨識過期是哪招？ 你媽今年跟你差歲二十年後會跟你差歲逆
22798,1 顆星,可以不要強迫更新嗎？更新後整個app進不去不想給人用要說啊是不是給工程師的錢太少
1213,5 顆星,好用 讚
27449,1 顆星,帳號不能有直接複製的功能有點麻煩
8133,1 顆星,更新後變超級慢真的很差
10879,1 顆星,一直要我更新更新好之後開啟 他又說要更新刪掉重新下載也是一樣 明明就更新好了
13160,1 顆星,一直再跑進不了
26330,1 顆星,一天到晚在更新最後還更新不了卡住把錢轉到別的銀行好了台新服務也爛
2800,5 顆星,ok
4171,5 顆星,謝謝
11493,5 顆星,方便
30718,3 顆星,建議將存款餘額可以開啟隱藏功能這也是個人隱私之一！ 很多銀行都有做了…
17282,5 顆星,很快查詢棒棒
1643,5 顆星,簡易實用便利安全
11932,5 顆星,方便好用
19049,1 顆星,一直顯示要更新資料又說系統異常無限循環是要人怎麼用！
6664,5 顆星,介面清楚方便
18910,1 顆星,爛透了依指示操作竟無法認證打客服等半天沒人接；真人客服（網路電話）也無法啟動沒寫好就推出要客戶使用是要害死我們嗎？存款不見你們會甘願認賠嗎？
5721,5 顆星,介面很好用很人性化
29658,5 顆星,推薦碼：xufs 輸入就有點入戶頭目前將來銀行真的優惠很大除了存入主帳戶的.年利率外還有到年底前消費的回饋真的讓人心動
2948,1 顆星,"有誤入密碼,差點鎖機,打去客服,有效處理,謝謝"
11097,1 顆星,app強制要求更新但連到下載頁面卻又沒有新版本。就算解除安裝後重新安裝都沒有用無限鬼打牆不存在的更新。
579,5 顆星,國泰世華銀行服務好
14730,1 顆星,突然開不了了不知道怎麼回事
7449,5 顆星,整體來說還不錯
5749,5 顆星,讚
28338,1 顆星,已經好多天都在忙碌中到底能不能快點修復啊
18770,5 顆星,還不錯喔
27607,1 顆星,更新完一直閃退
31243,5 顆星,好
25948,1 顆星,今天下載明明就有帳號密碼就是不讓我登錄
31115,1 顆星,爛死了一個更新為何要求重新安裝安裝完全部都要重新設定登入又一直錯誤現在又鎖住了你台銀到底在幹嘛
4577,1 顆星,這是我用過所有銀行app最爛的一款。我致電客服中心詢問設定方式接著依照客服指示至atm設定代號及密碼後還是無法登入app。再次致電客服居然還回我：您可能是開錯app了；我問他是不是只能到分行去處理？客服回我：去分行一趟也是很麻煩。。那我請問一下你客服無法協助我又覺得去分行很麻煩那全台灣還有誰能幫我設定homebank有事嗎？
14931,1 顆星,自從更新後使用上很正常但我的掃毒卻出現此app有木馬病毒卸載重下還是一樣到底是我的掃毒有問題（可是其它app都沒問題）還是你們的出問題...
18108,5 顆星,好
11285,5 顆星,選項淺顯易懂
20858,5 顆星,操作便利
396,1 顆星,為何更新後直接就閃退了 只好用網板版
28359,5 顆星,實用感謝連
14242,1 顆星,是到底又沒有要修復閃退的問題？我一直重新安裝就是一直閃退啦！收手續費最貴的就你們公司軟體整合最爛的也你們公司你們要不要考慮把工程師換了？怎麼有辦法把app相容性搞成這副德性？工程師是加班在玩手遊嗎？（到了現在月份了我s還是沒辦法使用這個app）
21471,1 顆星,原本也是突然不能轉帳 顯示未綁定驗證裝置 但跟著客服的留言指示就恢復了 讚～
1060,5 顆星,很好
19621,1 顆星,最近都登入不進去 一直轉登入中
2905,1 顆星,無法下載
436,1 顆星,常常更新一更新就不能用我網銀又當機了馬上又要衝銀行
8829,1 顆星,一直改來改去
23683,5 顆星,方便!穩定!
23420,1 顆星,現在連登錄都沒辦法是怎樣
12389,5 顆星,good
14098,5 顆星,正常了
2921,5 顆星,很方便
10267,1 顆星,白天app無更新也不給使用
13704,1 顆星,用過最難用的網銀
27533,1 顆星,超爛超難用慢又一直閃退根本沒辦法用
17707,5 顆星,清楚好上手易操作
3362,1 顆星,一直顯示連線異常要更新但已經最新版本了
21314,1 顆星,為什麼不能開？
11438,5 顆星,操作便利快速完成任務值得thumbs up賞
30875,1 顆星,爛到無可救藥。
21567,1 顆星,竟然不能截圖 超爛的
30901,1 顆星,智障 蔡英文憨粉有種就吐人民幣還是人嗎？繼續做妖。
27241,1 顆星,未改版前會收到推播改版後卻一直收不到推播刪除又安裝三次了也還是一樣不知道是哪裡出問題？然後在手機上的(設定、通知)也找不到此應用程式真是奇怪
27081,5 顆星,讚
11585,5 顆星,好用查詢快速！
31281,1 顆星,牌價功能查詢完要再查詢就必須退出程式爛！！！！！！
18077,5 顆星,讚讚
22599,1 顆星,能不能有存款進來就跳通知不要還要開啟app才能看有點不方便
6738,5 顆星,喜歡中國信託
6737,1 顆星,該app轉帳要驗證時按下去會直接“死當”無法透過中信app驗證順利完成轉帳麻煩再協助排解謝謝！！
8874,5 顆星,很讚
19305,5 顆星,好用
8432,1 顆星,爛～
15747,1 顆星,爛
11837,1 顆星,整天登不進去是要怎麼繳錢
26806,5 顆星,好用
25282,1 顆星,新版本爛透了一堆與我的帳戶無關的投資是怎樣不要把重要的銀行帳戶換成完全無用的投資訊息爛爛爛超級爛我要原本簡單好用的介面專注在銀行帳戶
5337,5 顆星,快速方便
18866,1 顆星,轉帳比上一版的還要爛 上一版可以用隨行保鑣直接指紋轉帳 新版的只能用密碼轉帳 希望可以增加用指紋辨識轉帳 感謝
28198,1 顆星,最近因為沒有帶卡片的習慣所以有時候會需要用到無卡提款但也因為這樣子我才發現程式裡面竟然沒有無卡提款的選項…
9000,5 顆星,方便好用heart suit
11481,5 顆星,謝謝富邦銀行幫我把被詐騙集團騙的幸苦錢要回來謝謝
715,1 顆星,麻煩請新增黑色主題隨著系統主題切換燈光昏暗的時候看全白的很難受。
4407,5 顆星,好用
3347,1 顆星,怎麼更新完了進不去了
23123,1 顆星,新版爛的跟什麼一樣我用過這麼多家就你們家的最爛叫你們總經理辭職負責這種爛東西也敢上架。真是夠了
15100,1 顆星,"使用pixel pro 無法開啟app ,請個專業android工程師開發有這麼困難嗎？"
20075,5 顆星,很好操作
21032,1 顆星,更新後無法登入 指紋顯示未完成綁定要進入綁定也無法操作 都已經用那麼多年了這次更新最麻煩最不人性化。
29790,1 顆星,無法下載一直在等待畫面轉圈圈
8437,1 顆星,頁面一直出現要更新 按更新跳出來開啟的頁面 按開啟又跳到更新 啊沒辦法更新啊 要轉帳都進不去 是怎樣
26418,5 顆星,不論收入支出都很快有訊息通知操作也順利
16556,5 顆星,介面方便好用
29741,5 顆星,推薦碼：cht 第一次使用純網銀畫面很舒適轉帳也很方便。卡片很有質感前刷卡回饋很不錯。
2247,1 顆星,設計不良項目不清楚不易操作。
16887,1 顆星,改版後身份辨識登入超卡超慢
12284,5 顆星,簡單明瞭容易操作
21129,1 顆星,自迄今app一直無法啟動
9243,1 顆星,最不直覺也不友善又難用的app了!!
27640,1 顆星,無法理解app的功能是什麼 無法使用此項服務？ 連要看是否入帳都沒辦法?
19150,5 顆星,迅速簡單
1400,5 顆星,安全、訊速、方便
11730,5 顆星,讚
28677,5 顆星,等領到利息有.再改五星
13621,1 顆星,app尚可但若是信用卡客戶（非開戶的用戶）則無法使用指紋快速登入！此外建議兆豐也重新設計信用卡對帳單（app)的樣式希望能讓消費明細看起來更清楚一些
9836,1 顆星,快速登入按指紋一直進不去 一定要用一般登入 輸入使用者代號 還有密碼 所有銀行app就你最麻煩
15238,5 顆星,好用
24508,1 顆星,現在是怎麼樣要看帳戶都不能看喔
6925,1 顆星,今年更新後超級難用每個指令都要等很久才會顯示
13032,5 顆星,很方便的系統
1191,1 顆星,我沒有行動網路怎麼開啟交易驗證碼
5658,5 顆星,用起來沒像國泰 富邦的 那麼順暢
26215,1 顆星,軟體打不開
27719,5 顆星,便利、好用！
24258,1 顆星,完全無法使用欸 開了就當.... 可以趕快解決一下嗎？
19152,5 顆星,讚！快速
20676,1 顆星,幹 這個東西真的很北爛耶 升級個系統就要重新登錄是殺小 乾你屁事啊
13624,1 顆星,每次轉帳都顯示要你開啟兆豐銀行app上的推播訊息但手機上的兆豐銀行app根本找不到什麼推播訊息每次都要放棄
